Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
1980-05-05,512.5,316.7,122553.8,227.2,608.4,863.8,4065.5,,,1702.6,319725.3,1903.9,10536.9,,,301555.6,,407.6,458.6
1980-05-06,512.5,312.4,119955.7,224.8,614.3,855.1,4089.6,,,1709.1,320941.0,1911.1,10577.0,,,302702.2,,411.7,462.2
1980-05-07,510.0,310.2,118039.8,223.5,602.6,839.6,4035.0,,,1680.2,315516.6,1878.8,10398.2,,,297586.1,,403.9,453.0
1980-05-08,515.8,314.8,119896.3,225.6,606.0,852.9,4060.3,,,1692.3,317775.7,1892.3,10472.7,,,299716.8,,407.1,457.0
1980-05-09,508.3,312.7,118309.9,224.2,602.9,857.8,4062.0,,,1695.3,318344.9,1895.7,10491.4,,,300253.7,,404.7,454.6
1980-05-12,513.3,313.4,115682.0,225.0,601.5,848.0,4027.6,,,1684.9,316391.4,1893.0,10427.0,,,298411.2,,404.7,452.0
1980-05-13,512.0,312.5,115744.7,224.3,600.4,848.5,4041.1,,,1685.8,316562.8,1894.0,10432.7,,,298572.8,,405.2,452.8
1980-05-14,525.0,320.1,118041.7,229.4,608.5,861.5,4089.7,,,1706.1,320366.6,1916.8,10558.1,,,302160.5,,409.8,458.2
1980-05-15,517.0,314.9,117466.1,224.7,608.1,858.3,4061.3,,,1689.6,317281.8,1898.3,10456.4,,,299251.0,,407.9,456.5
1980-05-16,516.5,315.6,118404.8,226.1,606.0,860.9,4089.8,,,1701.5,319512.1,1911.7,10529.9,,,301354.6,,407.9,457.7
1980-05-19,513.8,314.6,117862.8,225.0,605.2,862.8,4071.6,,,1714.4,322346.3,1915.1,10478.0,,,300836.4,,407.3,456.6
1980-05-20,507.8,311.1,115489.4,221.6,598.4,856.7,4029.4,,,1691.2,317985.3,1889.2,10336.2,,,296766.4,,402.7,450.4
1980-05-21,513.5,312.2,114978.9,220.2,592.8,850.3,3987.8,,,1667.6,313558.9,1862.9,10192.3,,,292635.3,,402.9,449.6
1980-05-22,501.0,304.4,113637.3,215.1,589.3,844.4,4115.7,,,1656.1,311385.9,1850.0,10121.7,,,290607.3,,399.3,445.6
1980-05-23,511.3,309.1,112876.1,218.0,592.1,843.0,3968.6,,,1654.5,311089.6,1848.3,10112.0,,,290330.8,,400.2,447.0
1980-05-26,511.3,309.1,112876.1,218.0,592.1,843.0,3968.6,,,1654.5,311089.6,1848.3,10112.0,,,290330.8,,400.2,447.0
1980-05-27,514.8,308.5,112688.0,217.2,595.5,842.2,3915.4,,,1648.6,309973.4,1841.6,10075.8,,,289289.1,,398.8,447.7
1980-05-28,526.5,316.7,117061.6,223.2,609.0,863.0,4075.7,,,1688.2,317421.2,1885.9,10317.9,,,296239.9,,410.3,456.9
1980-05-29,519.6,313.2,116567.3,221.4,604.4,862.6,4068.4,,,1687.5,317285.1,1885.1,10313.4,,,296112.9,,410.1,455.1
1980-05-30,535.5,323.1,118403.7,228.4,615.4,880.4,4152.3,,,1722.2,323825.6,1923.9,10526.0,,,316820.6,,416.2,463.6
1980-06-02,561.5,339.1,125847.1,240.2,652.1,933.9,4419.7,,,1885.9,351649.3,2097.9,11503.3,,,336737.4,,438.7,492.2
1980-06-03,552.5,333.8,123342.6,239.8,643.6,918.2,4407.8,,,1884.4,351375.9,2096.2,11494.3,,,336475.6,,432.6,484.5
1980-06-04,571.5,344.4,125695.1,246.1,657.5,934.8,4478.8,,,1914.8,357032.8,2130.0,11679.4,,,341892.7,,442.4,495.7
1980-06-05,581.8,350.6,127975.0,249.6,672.8,957.3,4573.1,,,1953.3,364217.3,2172.8,11914.4,,,348772.5,,451.3,506.4
1980-06-06,597.0,358.2,130788.6,255.0,687.0,977.1,4606.8,,,2000.2,372951.8,2224.9,12200.1,,,357136.6,,463.1,518.7
1980-06-09,623.8,373.9,135856.0,265.3,721.9,1018.3,4897.8,,,2087.2,392087.4,2322.1,12744.8,,,373160.5,,487.0,543.3
1980-06-10,604.0,362.2,130892.8,258.9,697.6,984.6,4756.9,,,2032.9,381889.9,2261.7,12413.4,,,363455.2,,474.4,525.0
1980-06-11,596.0,358.1,129475.4,255.3,682.0,969.8,4676.6,,,1993.1,374408.1,2217.4,12170.2,,,356334.5,,465.1,514.7
1980-06-12,590.0,354.4,127579.0,252.2,676.0,956.8,4617.2,,,1967.8,369652.0,2189.2,12015.6,,,351808.0,,456.5,508.8
1980-06-13,608.4,364.0,131880.7,259.8,698.2,983.9,4768.5,,,2034.1,382115.9,2263.0,12420.7,,,363670.3,,471.5,526.7
1980-06-16,595.0,357.4,129344.1,254.2,687.7,976.8,4690.6,,,1993.3,374135.8,2215.9,12141.2,,,357733.8,,462.5,517.3
1980-06-17,591.8,356.3,127674.5,254.0,680.5,964.2,4646.3,,,1975.3,370773.2,2196.0,12032.1,,,354518.6,,457.2,511.3
1980-06-18,602.5,362.2,130739.8,258.3,692.2,976.7,4732.0,,,2011.8,377612.6,2236.5,12254.0,,,361058.1,,465.9,520.4
1980-06-19,599.0,360.4,129368.3,256.5,688.0,973.0,4691.7,,,1994.6,374390.9,2217.4,12149.5,,,357977.7,,462.4,516.2
1980-06-20,602.9,362.8,131053.8,258.2,693.9,985.5,4742.9,,,2013.6,377959.5,2238.5,12265.3,,,361389.9,,467.0,522.8
1980-06-23,596.5,358.5,128768.7,254.7,685.0,973.4,4662.1,,,1982.4,372182.2,2203.8,12088.0,,,355790.4,,460.6,514.4
1980-06-24,603.0,363.0,129900.8,258.1,689.4,982.0,4710.5,,,1999.9,375454.5,2223.2,12194.3,,,358918.6,,463.1,518.6
1980-06-25,622.5,374.6,135572.4,266.5,717.2,1019.3,4889.6,,,2075.9,389729.0,2307.7,12657.9,,,372564.3,,480.8,538.6
1980-06-26,624.5,375.7,135432.1,266.4,718.6,1014.7,4877.3,,,2070.7,388752.4,2302.0,12626.2,,,371630.8,,481.3,538.5
1980-06-27,637.5,383.6,137358.8,271.6,725.7,1027.8,4937.0,,,2096.0,393510.6,2330.1,12780.7,,,376179.5,,486.5,546.5
1980-06-30,653.5,392.7,145558.9,277.3,762.4,1078.9,5150.4,,,2204.1,414677.6,2451.5,13466.5,,,399487.4,,509.8,573.4
1980-07-01,660.0,396.8,143974.2,279.6,753.9,1067.3,5102.2,,,2179.1,409965.3,2423.7,13313.4,,,394947.8,,504.6,567.3
1980-07-02,661.5,397.9,146799.7,280.6,771.1,1087.5,5235.0,,,2234.8,420445.7,2485.6,13653.8,,,405044.3,,516.6,580.9
1980-07-03,663.5,398.8,145779.6,282.6,760.5,1072.8,5198.7,,,2219.3,417524.0,2468.3,13558.9,,,402229.6,,513.8,573.1
1980-07-04,666.5,399.0,146398.3,282.6,763.5,1075.3,5193.6,,,2222.2,418078.3,2471.6,13576.9,,,402763.6,,513.6,576.2
1980-07-07,667.5,397.5,145015.0,280.2,760.1,1057.6,5107.7,,,2190.6,412133.3,2439.3,13383.9,,,397036.4,,511.3,571.4
1980-07-08,687.5,408.8,150884.4,289.7,787.4,1096.8,5353.6,,,2274.9,427989.4,2533.1,13898.8,,,412311.7,,527.4,594.7
1980-07-09,671.0,399.4,148000.1,282.8,775.9,1082.0,5271.5,,,2240.0,421428.9,2494.3,13685.7,,,405991.4,,518.9,584.4
1980-07-10,656.5,390.6,144309.6,276.4,762.6,1062.4,5165.9,,,2194.7,412913.1,2443.9,13409.2,,,397787.6,,508.4,572.5
1980-07-11,667.0,397.1,144390.9,280.5,764.0,1057.5,5147.9,,,2187.5,411548.9,2435.8,13364.9,,,396473.3,,507.2,571.0
1980-07-14,650.0,387.2,141627.4,273.6,746.4,1041.5,5031.4,,,2155.1,405447.7,2403.7,13165.8,,,388135.3,,496.1,558.6
